1.52941E+12,2200.052083,922.9808917,19/6/2018,0
1.52967E+12,1764.166667,1283.154839,22/6/2018,0
1.52994E+12,1666,1020.59375,25/6/2018,0
1.5302E+12,2755.75,1338.383562,28/6/2018,0
1.53047E+12,1434.640625,1310.470199,1/7/2018,0
1.53074E+12,2883.026042,1413.432624,4/7/2018,0
1.531E+12,1368.791667,1456.934307,7/7/2018,0
1.53127E+12,3423.213542,985.3481013,11/7/2018,0
1.53154E+12,6316.098958,1500.762963,14/7/2018,0
1.5318E+12,4945.25,1326.879699,17/7/2018,0
1.53207E+12,2653.041667,1471.484277,20/7/2018,0
1.53234E+12,1170.338542,1464.474026,23/7/2018,0
1.5326E+12,2631.713542,1382.409639,26/7/2018,0
1.53287E+12,1679.125,1404.115152,29/7/2018,0
1.53313E+12,3300.760417,990.6294118,1/8/2018,0
1.5334E+12,1380.635417,1606.96,4/8/2018,0
1.53367E+12,3500.109375,1088.960227,7/8/2018,0
1.53393E+12,1800.973958,1543.344371,10/8/2018,0
1.5342E+12,2993.588542,1284.931818,13/8/2018,0
1.53447E+12,2894.333333,1481.526667,17/8/2018,0
1.53473E+12,1779.697917,1470.474684,20/8/2018,0
1.535E+12,2384.791667,1154.482759,23/8/2018,0
1.53527E+12,1595.536458,1439.58125,26/8/2018,0
1.53553E+12,7506.0625,1454.962963,29/8/2018,0
1.5358E+12,3006.026042,1555.810458,1/9/2018,0
1.53607E+12,5252.140625,1529.522581,4/9/2018,0
1.53633E+12,4571.125,1547.895833,7/9/2018,0
1.5366E+12,2373.442708,1681.74,10/9/2018,0
1.53686E+12,2376.166667,1158.969325,13/9/2018,0
1.53713E+12,1660.291667,1388.541667,16/9/2018,0
1.5374E+12,3640.427083,1507.65,19/9/2018,0
1.53766E+12,2275.885417,1720.133803,23/9/2018,0
1.53793E+12,4303.989583,1896.1875,26/9/2018,0
1.5382E+12,4506.453125,1605.878378,29/9/2018,0
1.53846E+12,3243.973958,1739.062937,2/10/2018,0
1.53873E+12,2595.203125,1277.361963,5/10/2018,0
1.539E+12,4628.203125,1671.055172,8/10/2018,0
1.53926E+12,3144.1875,1718.744,11/10/2018,0
1.53953E+12,2556.703125,1814.323077,14/10/2018,0
1.53979E+12,5070.229167,1842.227273,17/10/2018,0
1.54006E+12,2711.046875,1647.808642,20/10/2018,0
1.54033E+12,4941.572917,1836.594203,23/10/2018,0
1.54059E+12,4576.744792,1532.644928,26/10/2018,0
1.54086E+12,8145.604167,2248.59292,30/10/2018,0
1.54113E+12,3756.807292,1718.742647,2/11/2018,0
1.54139E+12,5092.703125,1839.785714,5/11/2018,0
1.54166E+12,8331.59375,2046.881119,8/11/2018,0
1.54193E+12,6965.25,2050.622378,11/11/2018,0
1.54219E+12,7382.270833,2294.190083,14/11/2018,0
